Transaction_ID,User_ID,Date,Description,Category 1,Category 2,Category 3,Debit,Credit,Balance,Type
308,123,2022-05-07,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,267.33,0,62558.23,D
286,123,2022-05-08,Woolworths,Expense,Household,Groceries,204.85,0,62353.38,D
313,123,2022-05-08,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,254.4,0,62098.98,D
289,123,2022-05-09,Lawyer,Expense,Personal,Life Admin,381.65,0,61717.33,D
295,123,2022-05-09,United Petroleum,Expense,Transport,Fuel,364.01,0,61353.32,D
306,123,2022-05-09,Telstra,Expense,Household,Internet,490.4,0,60862.92,D
299,123,2022-05-10,DiDi,Expense,Transport,Taxies & Share Cars,222.06,0,60640.86,D
302,123,2022-05-10,Childcare Center,Expense,Personal,Children & Family,257.58,0,60383.28,D
290,123,2022-05-11,Priceline Pharmacy,Expense,Personal,Health & Medical,250.38,0,60132.9,D
293,123,2022-05-11,MAC Cosmetics,Expense,Personal,Hair & Beauty,464.58,0,59668.32,D
298,123,2022-05-12,Zara,Expense,Personal,Clothing & Accessories,390.72,0,59277.6,D
309,123,2022-05-12,Woolworths,Expense,Household,Groceries,205.78,0,59071.82,D
310,123,2022-05-14,Shell,Expense,Transport,Fuel,323.82,0,58748.0,D
291,123,2022-05-16,iiNet,Expense,Household,Internet,269.72,0,58478.28,D
314,123,2022-05-17,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,199.48,0,58278.8,D
305,123,2022-05-18,AGL,Expense,Household,Utilities,361.78,0,57917.02,D
297,123,2022-05-20,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,88.86,0,57828.16,D
304,123,2022-05-21,Toys R Us,Expense,Personal,Children & Family,341.33,0,57486.83,D
288,123,2022-05-22,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,74.97,0,57411.86,D
312,123,2022-05-23,Liquorland,Expense,Leisure & Lifestyle,Alcohol,27.54,0,57384.32,D
292,123,2022-05-25,H&M,Expense,Personal,Clothing & Accessories,403.76,0,56980.56,D
300,123,2022-05-25,RSPCA,Expense,Household,Pets,480.16,0,56500.4,D
315,123,2022-06-01,Salary,Income,Income,Wages,0,8000,64500.4,C
319,123,2022-06-03,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,257.38,0,64243.02,D
320,123,2022-06-03,Coles,Expense,Household,Groceries,291.39,0,63951.63,D
330,123,2022-06-05,Car Dealership,Expense,Transport,Car Repayments,325.59,0,63626.04,D
335,123,2022-06-07,Mortgage Lender,Expense,Household,Rent & Mortgage,209.74,0,63416.3,D
316,123,2022-06-08,Bike Shop,Expense,Transport,Cycling,307.11,0,63109.19,D
326,123,2022-06-10,IGA,Expense,Household,Groceries,132.75,0,62976.44,D
332,123,2022-06-11,IGA,Expense,Household,Groceries,160.43,0,62816.01,D
327,123,2022-06-15,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,162.45,0,62653.56,D
323,123,2022-06-18,Real Estate Agency,Expense,Household,Rent & Mortgage,86.46,0,62567.1,D
329,123,2022-06-19,Priceline Pharmacy,Expense,Personal,Health & Medical,393.14,0,62173.96,D
334,123,2022-06-20,Expedia,Expense,Leisure & Lifestyle,Holidays & Travel,104.18,0,62069.78,D
318,123,2022-06-21,Mortgage Lender,Expense,Household,Rent & Mortgage,388.45,0,61681.33,D
317,123,2022-06-23,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,379.12,0,61302.21,D
321,123,2022-06-23,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,420.48,0,60881.73,D
324,123,2022-06-25,Post Office,Expense,Personal,Life Admin,329.93,0,60551.8,D
328,123,2022-06-25,UberEats,Expense,Leisure & Lifestyle,Takeaway,146.52,0,60405.28,D
333,123,2022-06-25,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,140.36,0,60264.92,D
322,123,2022-06-26,Ola,Expense,Transport,Taxies & Share Cars,423.73,0,59841.19,D
325,123,2022-06-28,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,37.7,0,59803.49,D
331,123,2022-06-28,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,228.78,0,59574.71,D
336,123,2022-07-01,Salary,Income,Income,Wages,0,8000,67574.71,C
340,123,2022-07-02,UberEats,Expense,Leisure & Lifestyle,Takeaway,116.24,0,67458.47,D
349,123,2022-07-02,Mortgage Lender,Expense,Household,Rent & Mortgage,412.98,0,67045.49,D
341,123,2022-07-03,Google Play Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",235.34,0,66810.15,D
342,123,2022-07-03,Lawyer,Expense,Personal,Life Admin,289.48,0,66520.67,D
358,123,2022-07-05,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,147.2,0,66373.47,D
353,123,2022-07-07,Fitness First,Expense,Personal,Fitness & Wellbeing,479.56,0,65893.91,D
357,123,2022-07-07,Cotton On,Expense,Personal,Clothing & Accessories,390.21,0,65503.7,D
344,123,2022-07-10,Sportsbet,Expense,Leisure & Lifestyle,Lottery & Gambling,135.06,0,65368.64,D
351,123,2022-07-11,DiDi,Expense,Transport,Taxies & Share Cars,345.1,0,65023.54,D
356,123,2022-07-12,Real Estate Agency,Expense,Household,Rent & Mortgage,255.13,0,64768.41,D
343,123,2022-07-13,Allianz,Expense,Transport,"Car Insurance, Rego & Maintenance",196.8,0,64571.61,D
348,123,2022-07-13,Ola,Expense,Transport,Taxies & Share Cars,359.19,0,64212.42,D
350,123,2022-07-13,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,413.33,0,63799.09,D
337,123,2022-07-14,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,367.11,0,63431.98,D
339,123,2022-07-14,Amaysim,Expense,Personal,Mobile Phone,297.53,0,63134.45,D
360,123,2022-07-14,Stock Purchase,Income,Income,Investments,974.44,0,62160.01,D
346,123,2022-07-15,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,24.16,0,62135.85,D
347,123,2022-07-16,AGL,Expense,Household,Utilities,70.01,0,62065.84,D
361,123,2022-07-16,Sydney Water,Expense,Household,Utilities,141.31,0,61924.53,D
364,123,2022-07-17,Optus,Expense,Personal,Mobile Phone,493.53,0,61431.0,D
345,123,2022-07-18,Stock Purchase,Expense,Personal,Investments,894.94,0,60536.06,D
359,123,2022-07-19,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,20.4,0,60515.66,D
362,123,2022-07-21,Amaysim,Expense,Personal,Mobile Phone,457.85,0,60057.81,D
355,123,2022-07-25,BWS,Expense,Leisure & Lifestyle,Alcohol,203.38,0,59854.43,D
338,123,2022-07-27,Birthday Gift,Expense,Personal,Gifts & Donations,82.83,0,59771.6,D
352,123,2022-07-28,Caltex,Expense,Transport,Fuel,13.08,0,59758.52,D
363,123,2022-07-28,Flight Centre,Expense,Leisure & Lifestyle,Holidays & Travel,233.68,0,59524.84,D
354,123,2022-07-29,Apple Music,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",156.48,0,59368.36,D
365,123,2022-08-01,Salary,Income,Income,Wages,0,8000,67368.36,C
366,123,2022-08-03,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",388.33,0,66980.03,D
377,123,2022-08-03,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,114.56,0,66865.47,D
393,123,2022-08-04,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,163.6,0,66701.87,D
378,123,2022-08-05,Music Store,Expense,Leisure & Lifestyle,Hobbies,315.89,0,66385.98,D
368,123,2022-08-06,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,299.23,0,66086.75,D
373,123,2022-08-09,Landlord,Expense,Household,Rent & Mortgage,97.27,0,65989.48,D
371,123,2022-08-10,Cigars,Expense,Leisure & Lifestyle,Tobacco & Vaping,375.62,0,65613.86,D
392,123,2022-08-10,AGL,Expense,Household,Utilities,40.19,0,65573.67,D
380,123,2022-08-11,Uber,Expense,Transport,Taxies & Share Cars,180.3,0,65393.37,D
389,123,2022-08-12,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,340.89,0,65052.48,D
387,123,2022-08-14,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,342.97,0,64709.51,D
390,123,2022-08-14,UberEats,Expense,Leisure & Lifestyle,Takeaway,282.33,0,64427.18,D
370,123,2022-08-15,Printing Service,Expense,Personal,Life Admin,91.27,0,64335.91,D
372,123,2022-08-15,DiDi,Expense,Transport,Taxies & Share Cars,58.27,0,64277.64,D
367,123,2022-08-17,Caltex,Expense,Transport,Fuel,307.07,0,63970.57,D
388,123,2022-08-18,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,475.79,0,63494.78,D
376,123,2022-08-20,13cabs,Expense,Transport,Taxies & Share Cars,482.19,0,63012.59,D
369,123,2022-08-22,Car Loan Provider,Expense,Transport,Car Repayments,92.75,0,62919.84,D
383,123,2022-08-23,QBE,Expense,Household,Rates & Insurance,451.11,0,62468.73,D
386,123,2022-08-23,Fitness First,Expense,Personal,Fitness & Wellbeing,494.08,0,61974.65,D
375,123,2022-08-24,Sephora,Expense,Personal,Hair & Beauty,198.29,0,61776.36,D
379,123,2022-08-25,Stock Purchase,Expense,Personal,Investments,269.66,0,61506.7,D
384,123,2022-08-25,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,115.44,0,61391.26,D
385,123,2022-08-25,13cabs,Expense,Transport,Taxies & Share Cars,345.71,0,61045.55,D
374,123,2022-08-26,Car Loan Provider,Expense,Transport,Car Repayments,91.11,0,60954.44,D
382,123,2022-08-27,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,441.69,0,60512.75,D
381,123,2022-08-29,Priceline Pharmacy,Expense,Personal,Health & Medical,247.17,0,60265.58,D
391,123,2022-08-29,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,123.78,0,60141.8,D
394,123,2022-09-01,Salary,Income,Income,Wages,0,8000,68141.8,C
411,123,2022-09-02,DiDi,Expense,Transport,Taxies & Share Cars,254.89,0,67886.91,D
413,123,2022-09-03,City of Melbourne,Expense,Transport,Parking,100.1,0,67786.81,D
406,123,2022-09-04,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,199.88,0,67586.93,D
407,123,2022-09-09,Hair Salon,Expense,Personal,Hair & Beauty,309.91,0,67277.02,D
410,123,2022-09-11,The Lott,Expense,Leisure & Lifestyle,Lottery & Gambling,422.53,0,66854.49,D
404,123,2022-09-12,Suncorp,Expense,Transport,"Car Insurance, Rego & Maintenance",15.11,0,66839.38,D
398,123,2022-09-14,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,411.56,0,66427.82,D
403,123,2022-09-15,Caltex,Expense,Transport,Fuel,334.91,0,66092.91,D
396,123,2022-09-16,EnergyAustralia,Expense,Household,Utilities,255.07,0,65837.84,D
412,123,2022-09-17,Real Estate Agency,Expense,Household,Rent & Mortgage,419.56,0,65418.28,D
405,123,2022-09-18,Sephora,Expense,Personal,Hair & Beauty,88.91,0,65329.37,D
402,123,2022-09-20,Opal Card,Expense,Transport,Public Transport,168.19,0,65161.18,D
395,123,2022-09-21,Greencross Vets,Expense,Household,Pets,178.13,0,64983.05,D
397,123,2022-09-22,Stock Purchase,Expense,Personal,Investments,488.62,0,64494.43,D
400,123,2022-09-22,Cycling Apparel Store,Expense,Transport,Cycling,64.14,0,64430.29,D
409,123,2022-09-22,Boost Mobile,Expense,Personal,Mobile Phone,142.32,0,64287.97,D
408,123,2022-09-26,Wilson Parking,Expense,Transport,Parking,122.32,0,64165.65,D
414,123,2022-09-26,Post Office,Expense,Personal,Life Admin,84.96,0,64080.69,D
399,123,2022-09-28,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,498.12,0,63582.57,D
401,123,2022-09-28,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",257.37,0,63325.2,D
415,123,2022-10-01,Salary,Income,Income,Wages,0,8000,71325.2,C
420,123,2022-10-02,E-Toll,Expense,Transport,Tolls,281.86,0,71043.34,D
416,123,2022-10-03,Sydney Olympic Park,Expense,Transport,Parking,194.51,0,70848.83,D
418,123,2022-10-03,AGL,Expense,Household,Utilities,163.1,0,70685.73,D
423,123,2022-10-05,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,226.74,0,70458.99,D
429,123,2022-10-05,Petbarn,Expense,Household,Pets,477.75,0,69981.24,D
419,123,2022-10-06,AGL,Expense,Household,Utilities,109.74,0,69871.5,D
431,123,2022-10-06,Sephora,Expense,Personal,Hair & Beauty,445.68,0,69425.82,D
439,123,2022-10-07,Qantas,Expense,Leisure & Lifestyle,Holidays & Travel,102.98,0,69322.84,D
436,123,2022-10-09,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,107.59,0,69215.25,D
432,123,2022-10-10,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,389.19,0,68826.06,D
438,123,2022-10-10,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",63.21,0,68762.85,D
425,123,2022-10-12,University,Expense,Personal,Education,295.96,0,68466.89,D
437,123,2022-10-12,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,229.29,0,68237.6,D
441,123,2022-10-12,TPG,Expense,Household,Internet,329.39,0,67908.21,D
434,123,2022-10-15,RACV,Expense,Household,Rates & Insurance,281.98,0,67626.23,D
427,123,2022-10-16,PayPal,Transfer,Transfer,Transfer,469.54,0,67156.69,D
417,123,2022-10-19,Charity Organization,Expense,Personal,Gifts & Donations,291.58,0,66865.11,D
430,123,2022-10-19,Stock Purchase,Income,Income,Investments,296.73,0,66568.38,D
435,123,2022-10-20,EnergyAustralia,Expense,Household,Utilities,339.15,0,66229.23,D
421,123,2022-10-24,BWS,Expense,Leisure & Lifestyle,Alcohol,89.0,0,66140.23,D
422,123,2022-10-24,RACV,Expense,Household,Rates & Insurance,402.26,0,65737.97,D
426,123,2022-10-24,Flight Centre,Expense,Leisure & Lifestyle,Holidays & Travel,151.87,0,65586.1,D
428,123,2022-10-26,Booking.com,Expense,Leisure & Lifestyle,Holidays & Travel,94.68,0,65491.42,D
433,123,2022-10-26,Stock Purchase,Income,Income,Investments,807.01,0,64684.41,D
424,123,2022-10-27,Lowe's,Expense,Household,Maintenance & Improvements,159.37,0,64525.04,D
440,123,2022-10-27,Moshtix,Expense,Leisure & Lifestyle,Events & Gigs,159.12,0,64365.92,D
442,123,2022-10-29,Aldi,Expense,Household,Groceries,317.02,0,64048.9,D
443,123,2022-11-01,Salary,Income,Income,Wages,0,8000,72048.9,C
455,123,2022-11-05,Menulog,Expense,Leisure & Lifestyle,Takeaway,173.83,0,71875.07,D
449,123,2022-11-07,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,71.39,0,71803.68,D
447,123,2022-11-10,Stock Purchase,Expense,Personal,Investments,229.74,0,71573.94,D
454,123,2022-11-11,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,71.52,0,71502.42,D
448,123,2022-11-14,Nail Salon,Expense,Personal,Hair & Beauty,239.59,0,71262.83,D
446,123,2022-11-15,Cigars,Expense,Leisure & Lifestyle,Tobacco & Vaping,40.63,0,71222.2,D
450,123,2022-11-17,UberEats,Expense,Leisure & Lifestyle,Takeaway,410.5,0,70811.7,D
453,123,2022-11-23,Stock Purchase,Expense,Personal,Investments,585.77,0,70225.93,D
445,123,2022-11-24,Greencross Vets,Expense,Household,Pets,199.4,0,70026.53,D
452,123,2022-11-24,Uber,Expense,Transport,Taxies & Share Cars,193.37,0,69833.16,D
444,123,2022-11-29,Priceline Pharmacy,Expense,Personal,Health & Medical,273.13,0,69560.03,D
451,123,2022-11-29,Landlord,Expense,Household,Rent & Mortgage,397.71,0,69162.32,D
456,123,2022-12-01,Salary,Income,Income,Wages,0,8000,77162.32,C
457,123,2022-12-03,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,37.73,0,77124.59,D
468,123,2022-12-03,CityLink,Expense,Transport,Tolls,420.14,0,76704.45,D
467,123,2022-12-08,Tobacco Store,Expense,Leisure & Lifestyle,Tobacco & Vaping,470.68,0,76233.77,D
466,123,2022-12-12,Uniqlo,Expense,Personal,Clothing & Accessories,44.65,0,76189.12,D
459,123,2022-12-14,PetSmart,Expense,Household,Pets,319.95,0,75869.17,D
463,123,2022-12-15,Allianz,Expense,Household,Rates & Insurance,187.03,0,75682.14,D
458,123,2022-12-16,Stock Purchase,Expense,Personal,Investments,792.82,0,74889.32,D
461,123,2022-12-20,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",374.05,0,74515.27,D
462,123,2022-12-21,Boost Mobile,Expense,Personal,Mobile Phone,400.58,0,74114.69,D
460,123,2022-12-22,Tutoring Service,Expense,Personal,Education,438.26,0,73676.43,D
464,123,2022-12-29,Stock Purchase,Income,Income,Investments,494.75,0,73181.68,D
465,123,2022-12-29,The Lott,Expense,Leisure & Lifestyle,Lottery & Gambling,120.21,0,73061.47,D
469,123,2023-01-01,Salary,Income,Income,Wages,0,8000,81061.47,C
474,123,2023-01-03,Allianz,Expense,Household,Rates & Insurance,78.5,0,80982.97,D
486,123,2023-01-05,Sydney Olympic Park,Expense,Transport,Parking,212.93,0,80770.04,D
483,123,2023-01-06,Opal Card,Expense,Transport,Public Transport,285.21,0,80484.83,D
476,123,2023-01-08,Childcare Center,Expense,Personal,Children & Family,299.29,0,80185.54,D
473,123,2023-01-10,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,216.81,0,79968.73,D
481,123,2023-01-11,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",111.65,0,79857.08,D
475,123,2023-01-13,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,472.19,0,79384.89,D
471,123,2023-01-16,7-Eleven,Expense,Transport,Fuel,427.39,0,78957.5,D
478,123,2023-01-17,Qantas,Expense,Leisure & Lifestyle,Holidays & Travel,128.27,0,78829.23,D
477,123,2023-01-24,Petbarn,Expense,Household,Pets,244.56,0,78584.67,D
479,123,2023-01-25,Charity Organization,Expense,Personal,Gifts & Donations,117.73,0,78466.94,D
482,123,2023-01-25,Bank Transfer,Transfer,Transfer,Transfer,439.4,0,78027.54,D
470,123,2023-01-26,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,287.75,0,77739.79,D
480,123,2023-01-26,Cycling Apparel Store,Expense,Transport,Cycling,320.17,0,77419.62,D
472,123,2023-01-29,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",332.62,0,77087.0,D
484,123,2023-01-29,Priceline Pharmacy,Expense,Personal,Health & Medical,69.09,0,77017.91,D
485,123,2023-01-29,Landlord,Expense,Household,Rent & Mortgage,358.64,0,76659.27,D
487,123,2023-02-01,Salary,Income,Income,Wages,0,8000,84659.27,C
489,123,2023-02-03,Crown Casino,Expense,Leisure & Lifestyle,Lottery & Gambling,103.73,0,84555.54,D
497,123,2023-02-03,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",26.43,0,84529.11,D
510,123,2023-02-03,Adelaide Metro,Expense,Transport,Public Transport,95.13,0,84433.98,D
503,123,2023-02-04,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,165.43,0,84268.55,D
494,123,2023-02-07,Toys R Us,Expense,Personal,Children & Family,41.17,0,84227.38,D
500,123,2023-02-08,TPG,Expense,Household,Internet,308.46,0,83918.92,D
506,123,2023-02-08,Liquorland,Expense,Leisure & Lifestyle,Alcohol,100.59,0,83818.33,D
495,123,2023-02-09,Birthday Gift,Expense,Personal,Gifts & Donations,286.59,0,83531.74,D
508,123,2023-02-09,RACV,Expense,Household,Rates & Insurance,380.54,0,83151.2,D
490,123,2023-02-10,Boost Mobile,Expense,Personal,Mobile Phone,499.19,0,82652.01,D
499,123,2023-02-12,AGL,Expense,Household,Utilities,315.77,0,82336.24,D
509,123,2023-02-12,Ola,Expense,Transport,Taxies & Share Cars,433.18,0,81903.06,D
501,123,2023-02-13,Uniqlo,Expense,Personal,Clothing & Accessories,112.89,0,81790.17,D
498,123,2023-02-14,Tobacco Store,Expense,Leisure & Lifestyle,Tobacco & Vaping,271.55,0,81518.62,D
492,123,2023-02-15,QBE,Expense,Household,Rates & Insurance,446.23,0,81072.39,D
496,123,2023-02-18,Menulog,Expense,Leisure & Lifestyle,Takeaway,439.34,0,80633.05,D
504,123,2023-02-18,DoorDash,Expense,Leisure & Lifestyle,Takeaway,220.68,0,80412.37,D
502,123,2023-02-19,Stock Purchase,Income,Income,Investments,805.9,0,79606.47,D
493,123,2023-02-20,Origin Energy,Expense,Household,Utilities,248.36,0,79358.11,D
507,123,2023-02-23,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,436.3,0,78921.81,D
488,123,2023-02-27,Bicycle Network,Expense,Transport,Cycling,90.59,0,78831.22,D
491,123,2023-02-27,Liquorland,Expense,Leisure & Lifestyle,Alcohol,403.05,0,78428.17,D
505,123,2023-02-27,Greencross Vets,Expense,Household,Pets,115.35,0,78312.82,D
511,123,2023-02-27,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,318.4,0,77994.42,D
512,123,2023-03-01,Salary,Income,Income,Wages,0,8000,85994.42,C
528,123,2023-03-02,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,184.17,0,85810.25,D
517,123,2023-03-03,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",458.12,0,85352.13,D
527,123,2023-03-03,Fitness First,Expense,Personal,Fitness & Wellbeing,171.39,0,85180.74,D
516,123,2023-03-04,Expedia,Expense,Leisure & Lifestyle,Holidays & Travel,442.53,0,84738.21,D
520,123,2023-03-05,Suncorp,Expense,Household,Rates & Insurance,87.66,0,84650.55,D
524,123,2023-03-06,Bike Shop,Expense,Transport,Cycling,81.28,0,84569.27,D
514,123,2023-03-07,Adobe Creative Cloud,Expense,Leisure & Lifestyle,"Apps, Games & Software",206.53,0,84362.74,D
519,123,2023-03-10,Stock Purchase,Income,Income,Investments,976.58,0,83386.16,D
522,123,2023-03-10,Cigars,Expense,Leisure & Lifestyle,Tobacco & Vaping,268.45,0,83117.71,D
513,123,2023-03-15,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,210.21,0,82907.5,D
518,123,2023-03-18,GoFundMe,Expense,Personal,Gifts & Donations,382.78,0,82524.72,D
521,123,2023-03-18,Sephora,Expense,Personal,Hair & Beauty,166.55,0,82358.17,D
525,123,2023-03-20,City of Melbourne,Expense,Transport,Parking,104.08,0,82254.09,D
523,123,2023-03-24,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",423.44,0,81830.65,D
529,123,2023-03-26,Chemist Warehouse,Expense,Personal,Health & Medical,238.2,0,81592.45,D
530,123,2023-03-26,Lawyer,Expense,Personal,Life Admin,456.17,0,81136.28,D
515,123,2023-03-27,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,227.78,0,80908.5,D
526,123,2023-03-27,Adelaide Metro,Expense,Transport,Public Transport,409.94,0,80498.56,D
531,123,2023-03-28,Stock Purchase,Expense,Personal,Investments,823.98,0,79674.58,D
