Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2020-09-03,Payday Advance ,236,0,5943,Income,Income,Other Income,DR
2020-09-04,Guardian Childcare & Education ,21,0,5922,Expense,Personal,Children & Family,DR
2020-09-04,Petbarn ,570,0,5352,Expense,Household,Pets,DR
2020-09-05,Bulk Billing Doctor ,131,0,5221,Expense,Personal,Health & Medical,DR
2020-09-06,Foxtel ,368,0,4853,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2020-09-06,Dan Murphy’s ,417,0,4436,Expense,Leisure & Lifestyle,Alcohol,DR
2020-09-07,Shell V Power,23,0,4413,Expense,Transport,Fuel,DR
2020-09-09,Jetts Fitness ,192,0,4221,Expense,Personal,Fitness & Wellbeing,DR
2020-09-11,QBE Insurance Claim Payout ,292,0,3929,Income,Income,Other Income,DR
2020-09-11,Optometrist ,137,0,3792,Expense,Personal,Health & Medical,DR
2020-09-11,IKEA ,183,0,3609,Expense,Household,Maintenance & Improvements,DR
2020-09-12,Airbnb Host Income ,169,0,3440,Income,Income,Other Income,DR
2020-09-13,Rooftop Bar ,13,0,3427,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-09-13,School Locker ,21,0,3406,Expense,Personal,Children & Family,DR
2020-09-13,NRMA Roadside Assistance ,235,0,3171,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-09-14,Target ,280,0,2891,Expense,Personal,Clothing & Accessories,DR
2020-09-14, Brisbane City Council ,20,0,2871,Expense,Household,Rates & Insurance,DR
2020-09-15,Caltex ,137,0,2734,Expense,Transport,Fuel,DR
2020-09-15,ALDI ,127,0,2607,Expense,Household,Groceries,DR
2020-09-15,Child Support Agency Deposit ,104,0,2503,Income,Income,Other Income,DR
2020-09-16,Rebel Sport ,209,0,2294,Expense,Personal,Fitness & Wellbeing,DR
2020-09-16,Soccer Clubs ,126,0,2168,Expense,Personal,Fitness & Wellbeing,DR
2020-09-17,David Jones ,114,0,2054,Expense,Personal,Clothing & Accessories,DR
2020-09-17,T2 Tea ,122,0,1932,Expense,Personal,Fitness & Wellbeing,DR
2020-09-19,Vodafone Prepaid ,158,0,1774,Expense,Personal,Mobile Phone,DR
2020-09-19, BSA Ltd ,155,0,1619,Expense,Household,Maintenance & Improvements,DR
2020-09-20,Fitness First ,62,0,1557,Expense,Personal,Fitness & Wellbeing,DR
2020-09-20, Jim's Mowing ,154,0,1403,Expense,Household,Maintenance & Improvements,DR
2020-09-21,Grill’d ,7,0,1396,Expense,Leisure & Lifestyle,Takeaway,DR
2020-09-21,Zone Bowling ,132,0,1264,Expense,Leisure & Lifestyle,Entertainment,DR
2020-09-22,Grill’d ,92,0,1172,Expense,Leisure & Lifestyle,Takeaway,DR
2020-09-22,Kmart ,12,0,1160,Expense,Personal,Children & Family,DR
2020-09-23,Stan ,117,0,1043,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2020-09-24,Surfstitch ,48,0,995,Expense,Personal,Clothing & Accessories,DR
2020-09-24,The Baxter Inn ,74,0,921,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-09-26,Disney+ ,61,0,860,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2020-09-26,Dental Clinic ,61,0,799,Expense,Personal,Health & Medical,DR
2020-09-28,Optus ,42,0,757,Expense,Personal,Mobile Phone,DR
2020-10-01,Monthly Income,0,6000,6757,Income,Income,Wages,CR
2020-10-02,Karate for Kids ,604,0,6153,Expense,Personal,Fitness & Wellbeing,DR
2020-10-03,Zone Bowling ,138,0,6015,Expense,Leisure & Lifestyle,Entertainment,DR
2020-10-05,Zone Bowling ,543,0,5472,Expense,Leisure & Lifestyle,Entertainment,DR
2020-10-05,National Hearing Care ,273,0,5199,Expense,Personal,Health & Medical,DR
2020-10-05,Pizza Hut ,351,0,4848,Expense,Leisure & Lifestyle,Takeaway,DR
2020-10-06,Campion Education ,31,0,4817,Expense,Personal,Children & Family,DR
2020-10-07,Beacon Lighting ,173,0,4644,Expense,Household,Maintenance & Improvements,DR
2020-10-07,Ladbrokes ,293,0,4351,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2020-10-07,F45 Training ,399,0,3952,Expense,Personal,Fitness & Wellbeing,DR
2020-10-08,Adairs ,352,0,3600,Expense,Household,"Furniture, Electronics & Homewares",DR
2020-10-09,Optometrist ,237,0,3363,Expense,Personal,Health & Medical,DR
2020-10-11,Surfstitch ,109,0,3254,Expense,Personal,Clothing & Accessories,DR
2020-10-11, EnergyAustralia ,214,0,3040,Expense,Household,Utilities,DR
2020-10-12,TerryWhite Chemmart ,209,0,2831,Expense,Personal,Health & Medical,DR
2020-10-14, Metricon ,171,0,2660,Expense,Household,Maintenance & Improvements,DR
2020-10-16,Petbarn ,27,0,2633,Expense,Household,Pets,DR
2020-10-16,Netflix ,43,0,2590,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2020-10-16,Beachside Caravan Park ,107,0,2483,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2020-10-17,Montessori Schools ,164,0,2319,Expense,Personal,Education,DR
2020-10-19, The Good Guys ,201,0,2118,Expense,Household,"Furniture, Electronics & Homewares",DR
2020-10-19,Coles Express ,12,0,2106,Expense,Transport,Fuel,DR
2020-10-21,Green Slip Insurance ,76,0,2030,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-10-21,Caltex Woolworths ,201,0,1829,Expense,Transport,Fuel,DR
2020-10-22,Autobarn ,68,0,1761,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-10-22,Chinatown Night Market ,20,0,1741,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-10-22,Woolworths ,124,0,1617,Expense,Household,Groceries,DR
2020-10-23,Le Creuset ,5,0,1612,Expense,Household,"Furniture, Electronics & Homewares",DR
2020-10-23,The Body Shop ,113,0,1499,Expense,Personal,Hair & Beauty,DR
2020-10-23,The Rocks Bar and Pub ,34,0,1465,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-10-25,Surf Dive 'n Ski ,40,0,1425,Expense,Personal,Clothing & Accessories,DR
2020-10-25,Ladbrokes ,72,0,1353,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2020-10-25,Snap Fitness ,95,0,1258,Expense,Personal,Fitness & Wellbeing,DR
2020-10-26,Tabcorp ,100,0,1158,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2020-10-26,Sea Kayak Tours ,79,0,1079,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2020-10-27,Timezone ,44,0,1035,Expense,Leisure & Lifestyle,Entertainment,DR
2020-10-28,Priceline Pharmacy ,83,0,952,Expense,Personal,Health & Medical,DR
2020-10-28,Bridgestone Select ,64,0,888,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-11-01,Monthly Income,0,6000,6888,Income,Income,Wages,CR
2020-11-02,Medicare Claim ,631,0,6257,Expense,Personal,Health & Medical,DR
2020-11-03,Hobart Brewing Company ,488,0,5769,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-11-03,Kayo Sports ,130,0,5639,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2020-11-04,Karate for Kids ,267,0,5372,Expense,Personal,Fitness & Wellbeing,DR
2020-11-04,Costco ,433,0,4939,Expense,Household,Groceries,DR
2020-11-05,Gold's Gym ,261,0,4678,Expense,Personal,Fitness & Wellbeing,DR
2020-11-05,Optus ,158,0,4520,Expense,Personal,Mobile Phone,DR
2020-11-06,KU Children's Services ,109,0,4411,Expense,Personal,Children & Family,DR
2020-11-06,VicRoads ,242,0,4169,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-11-07,Woolworths ,272,0,3897,Expense,Household,Groceries,DR
2020-11-07,Witchery ,217,0,3680,Expense,Personal,Clothing & Accessories,DR
2020-11-08,Coles ,282,0,3398,Expense,Household,Groceries,DR
2020-11-09,Kmart Tyre & Auto Service ,82,0,3316,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-11-09,Pathology Lab ,80,0,3236,Expense,Personal,Health & Medical,DR
2020-11-11,Sylvan Learning ,140,0,3096,Expense,Personal,Education,DR
2020-11-12,Swim Australia ,49,0,3047,Expense,Personal,Fitness & Wellbeing,DR
2020-11-12,Beach Café ,120,0,2927,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2020-11-14,Centrelink JobSeeker Payment ,20,0,2907,Income,Income,Other Income,DR
2020-11-16,Snap Fitness ,263,0,2644,Expense,Personal,Fitness & Wellbeing,DR
2020-11-19,Ladbrokes ,241,0,2403,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2020-11-20,Officeworks ,233,0,2170,Expense,Personal,Life Admin,DR
2020-11-21,Country Road ,134,0,2036,Expense,Personal,Clothing & Accessories,DR
2020-11-23,Rental Deposit from RealEstate.com.au ,140,0,1896,Income,Income,Other Income,DR
2020-11-24,King Swim ,139,0,1757,Expense,Personal,Fitness & Wellbeing,DR
2020-11-24,Target ,94,0,1663,Expense,Personal,Clothing & Accessories,DR
2020-11-24,Priceline Pharmacy ,44,0,1619,Expense,Personal,Health & Medical,DR
2020-11-24,Zone Bowling ,15,0,1604,Expense,Leisure & Lifestyle,Entertainment,DR
2020-11-25,Music Academy ,23,0,1581,Expense,Leisure & Lifestyle,Hobbies,DR
2020-11-26, Jim’s Building Inspections ,157,0,1424,Expense,Household,Maintenance & Improvements,DR
2020-11-26,EnergyAustralia ,57,0,1367,Expense,Household,Utilities,DR
2020-11-28,National Hearing Care ,107,0,1260,Expense,Personal,Health & Medical,DR
2020-12-01,Monthly Income,0,6000,7260,Income,Income,Wages,CR
2020-12-03,TerryWhite Chemmart ,166,0,7094,Expense,Personal,Health & Medical,DR
2020-12-04,Toys 'R' Us ,587,0,6507,Expense,Personal,CHildren & Family,DR
2020-12-05,The Body Shop ,236,0,6271,Expense,Personal,Hair & Beauty,DR
2020-12-05,Surfstitch ,549,0,5722,Expense,Personal,Clothing & Accessories,DR
2020-12-05,MyCar Tyre & Auto ,367,0,5355,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-12-06,Myer ,159,0,5196,Expense,Personal,Clothing & Accessories,DR
2020-12-06,Repco ,511,0,4685,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2020-12-07,Stand Up Paddleboard Rental ,423,0,4262,Expense,Personal,Fitness & Wellbeing,DR
2020-12-09,Billabong ,36,0,4226,Expense,Personal,Clothing & Accessories,DR
2020-12-10,Café Nero ,388,0,3838,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2020-12-10,Adobe Creative Cloud ,213,0,3625,Expense,Leisure & Lifestyle,Hobbies,DR
2020-12-10,Menulog ,168,0,3457,Expense,Leisure & Lifestyle,Takeaway,DR
2020-12-12,Domino’s Pizza ,137,0,3320,Expense,Leisure & Lifestyle,Takeaway,DR
2020-12-13,Physiotherapy Clinic ,275,0,3045,Expense,Personal,Health & Medical,DR
2020-12-14,Rip Curl ,193,0,2852,Expense,Personal,Clothing & Accessories,DR
2020-12-14,Salary Deposit from Woolworths Group ,217,0,2635,Income,Income,Wages,DR
2020-12-14,Chiropractor ,57,0,2578,Expense,Personal,Health & Medical,DR
2020-12-14, National Bank ,120,0,2458,Expense,Personal,Fees & Charges,DR
2020-12-14,Lorna Jane ,67,0,2391,Expense,Personal,Clothing & Accessories,DR
2020-12-15,Acupuncture Clinic ,59,0,2332,Expense,Personal,Health & Medical,DR
2020-12-16,Sunburn Swimwear ,54,0,2278,Expense,Personal,Clothing & Accessories,DR
2020-12-16,Tennis Australia ,118,0,2160,Expense,Personal,Fitness & Wellbeing,DR
2020-12-16, Fantastic Furniture ,61,0,2099,Expense,Household,"Furniture, Electronics & Homewares",DR
2020-12-16,Domino’s Pizza ,15,0,2084,Expense,Leisure & Lifestyle,Takeaway,DR
2020-12-19,Guardian Childcare & Education ,166,0,1918,Expense,Personal,Children & Family,DR
2020-12-19,Eau De Vie ,74,0,1844,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2020-12-20,EnergyAustralia ,158,0,1686,Expense,Household,Utilities,DR
2020-12-21,Catholic Education Office ,15,0,1671,Expense,Personal,Education,DR
2020-12-22,Zone Bowling ,131,0,1540,Expense,Leisure & Lifestyle,Entertainment,DR
2020-12-22,Rip Curl ,152,0,1388,Expense,Personal,Clothing & Accessories,DR
2020-12-24,T2 Tea ,79,0,1309,Expense,Personal,Fitness & Wellbeing,DR
2020-12-24,Upwork Freelancer Payment ,24,0,1285,Income,Income,Other Income,DR
2020-12-25,Westpac Dividend Deposit ,117,0,1168,Income,Income,Investments,DR
2020-12-26,Palace Cinemas ,98,0,1070,Expense,Leisure & Lifestyle,Entertainment,DR
2020-12-26,Boost Juice Bars ,11,0,1059,Expense,Leisure & Lifestyle,Takeaway,DR
2020-12-26,Taronga Zoo ,57,0,1002,Expense,Leisure & Lifestyle,Entertainment,DR
2020-12-28,JAX Tyres ,96,0,906,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-01-01,Monthly Income,0,6000,6906,Income,Income,Wages,CR
2021-01-02,Taronga Zoo ,154,0,6752,Expense,Leisure & Lifestyle,Entertainment,DR
2021-01-03,Rental Deposit from RealEstate.com.au ,219,0,6533,Income,Income,Other Income,DR
2021-01-03,BWS ,330,0,6203,Expense,Leisure & Lifestyle,Alcohol,DR
2021-01-03,South East Water ,549,0,5654,Expense,Household,Utilities,DR
2021-01-03,YMCA ,479,0,5175,Expense,Personal,Fitness & Wellbeing,DR
2021-01-05,Specsavers ,100,0,5075,Expense,Personal,Health & Medical,DR
2021-01-06,PayPal Transfer from Sale ,48,0,5027,Income,Income,Other Income,DR
2021-01-06,Airbnb Host Income ,153,0,4874,Income,Income,Other Income,DR
2021-01-06,Gold's Gym ,170,0,4704,Expense,Personal,Fitness & Wellbeing,DR
2021-01-07,eBay Sales Proceeds ,379,0,4325,Income,Income,Other Income,DR
2021-01-07,Audible ,423,0,3902,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-01-08,ATO Tax Refund ,325,0,3577,Income,Income,Other Income,DR
2021-01-09,Barbeques Galore ,225,0,3352,Expense,Household,"Furniture, Electronics & Homewares",DR
2021-01-09,JB HiFi,312,0,3040,Expense,Leisure & Lifestyle,Electronics,DR
2021-01-10,Decathlon ,155,0,2885,Expense,Personal,Fitness & Wellbeing,DR
2021-01-10,NRMA Roadside Assistance ,121,0,2764,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-01-11,Airbnb Host Income ,213,0,2551,Income,Income,Other Income,DR
2021-01-11,Who Gives A Crap ,178,0,2373,Expense,Household,Groceries,DR
2021-01-11, Slater and Gordon Lawyers ,28,0,2345,Expense,Personal,Life Admin,DR
2021-01-12,Domino’s Pizza ,82,0,2263,Expense,Leisure & Lifestyle,Takeaway,DR
2021-01-14,Centrelink JobSeeker Payment ,77,0,2186,Income,Income,Other Income,DR
2021-01-17,Harris Farm Markets ,84,0,2102,Expense,Household,Groceries,DR
2021-01-17, Jim’s Building Inspections ,187,0,1915,Expense,Household,Maintenance & Improvements,DR
2021-01-19,Foxtel ,38,0,1877,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-01-20,King Swim ,47,0,1830,Expense,Personal,Fitness & Wellbeing,DR
2021-01-21,Local Fish and Chips ,160,0,1670,Expense,Leisure & Lifestyle,Takeaway,DR
2021-01-22,Swim Australia ,62,0,1608,Expense,Personal,Fitness & Wellbeing,DR
2021-01-23,ALDI ,37,0,1571,Expense,Household,Groceries,DR
2021-01-27,Eat Street Northshore ,37,0,1534,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-02-01,Monthly Income,0,6000,7534,Income,Income,Wages,CR
2021-02-02,Binge ,107,0,7427,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-02-03,Toys 'R' Us ,445,0,6982,Expense,Personal,CHildren & Family,DR
2021-02-05,Timezone ,244,0,6738,Expense,Leisure & Lifestyle,Entertainment,DR
2021-02-05,Local Fish and Chips ,95,0,6643,Expense,Leisure & Lifestyle,Takeaway,DR
2021-02-08,Centrelink JobSeeker Payment ,611,0,6032,Income,Income,Other Income,DR
2021-02-08,Amazon Prime ,332,0,5700,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-02-08, Metricon ,517,0,5183,Expense,Household,Maintenance & Improvements,DR
2021-02-10, BSA Ltd ,453,0,4730,Expense,Household,Maintenance & Improvements,DR
2021-02-11,Montessori Schools ,403,0,4327,Expense,Personal,Education,DR
2021-02-13,Liquorland ,96,0,4231,Expense,Leisure & Lifestyle,Alcohol,DR
2021-02-16,Spotify ,127,0,4104,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-02-16,Muffin Break ,341,0,3763,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2021-02-16,Quay Restaurant ,357,0,3406,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-02-18,Camp Australia ,268,0,3138,Expense,Leisure & Lifestyle,Hobbies,DR
2021-02-19,Little Athletics ,258,0,2880,Expense,Personal,Fitness & Wellbeing,DR
2021-02-19,ATO Tax Refund ,61,0,2819,Income,Income,Other Income,DR
2021-02-20,Autobarn ,192,0,2627,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-02-20,Country Road ,229,0,2398,Expense,Personal,Clothing & Accessories,DR
2021-02-21, Ray White Real Estate ,141,0,2257,Expense,Personal,Life Admin,DR
2021-02-21,BWS ,179,0,2078,Expense,Leisure & Lifestyle,Alcohol,DR
2021-02-22,JAX Tyres ,162,0,1916,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-02-23,Chiropractor ,60,0,1856,Expense,Personal,Health & Medical,DR
2021-02-23,Australian Veterinary Association ,39,0,1817,Expense,Household,Pets,DR
2021-02-23,Airbnb Host Income ,72,0,1745,Income,Income,Other Income,DR
2021-02-25,Sydney Water ,31,0,1714,Expense,Household,Utilities,DR
2021-02-27,Greencross Vets ,124,0,1590,Expense,Household,Pets,DR
2021-02-27,City Beach ,60,0,1530,Expense,Personal,Clothing & Accessories,DR
2021-02-27,Uber ,27,0,1503,Expense,Transport,Taxies & Share Cars,DR
2021-02-28,BrewDog ,135,0,1368,Expense,Leisure & Lifestyle,Alcohol,DR
2021-03-01,Monthly Income,0,6000,7368,Income,Income,Wages,CR
2021-03-02,Adobe Creative Cloud ,10,0,7358,Expense,Leisure & Lifestyle,Hobbies,DR
2021-03-03,Apple Store ,288,0,7070,Expense,Leisure & Lifestyle,Electronics,DR
2021-03-03,Budget Direct Car Insurance ,336,0,6734,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-03-04,Medicare Claim ,359,0,6375,Expense,Personal,Health & Medical,DR
2021-03-04,Campion Education ,61,0,6314,Expense,Personal,Children & Family,DR
2021-03-05,Quay Restaurant ,338,0,5976,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-03-05,Flight Centre ,141,0,5835,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2021-03-07, Slater and Gordon Lawyers ,267,0,5568,Expense,Personal,Life Admin,DR
2021-03-08,Gold's Gym ,89,0,5479,Expense,Personal,Fitness & Wellbeing,DR
2021-03-11,Microsoft 365 ,236,0,5243,Expense,Personal,Education,DR
2021-03-12,Massage Therapy Center ,195,0,5048,Expense,Personal,Health & Medical,DR
2021-03-12, Metricon ,110,0,4938,Expense,Household,Maintenance & Improvements,DR
2021-03-12,Beach Café ,214,0,4724,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2021-03-14,Toys 'R' Us ,21,0,4703,Expense,Personal,CHildren & Family,DR
2021-03-15,Stand Up Paddleboard Rental ,451,0,4252,Expense,Personal,Fitness & Wellbeing,DR
2021-03-16,Scouts Australia ,11,0,4241,Expense,Leisure & Lifestyle,Hobbies,DR
2021-03-17, Brisbane City Council ,403,0,3838,Expense,Household,Rates & Insurance,DR
2021-03-20,Kumon ,30,0,3808,Expense,Personal,Education,DR
2021-03-20,Pizza Hut ,111,0,3697,Expense,Leisure & Lifestyle,Takeaway,DR
2021-03-22,Mathnasium ,131,0,3566,Expense,Personal,Education,DR
2021-03-22,Liquorland ,343,0,3223,Expense,Leisure & Lifestyle,Alcohol,DR
2021-03-22,Queensland Urban Utilities ,289,0,2934,Expense,Household,Utilities,DR
2021-03-24,Petbarn ,99,0,2835,Expense,Household,Pets,DR
2021-03-26, Metricon ,33,0,2802,Expense,Household,Maintenance & Improvements,DR
2021-03-27,Sylvan Learning ,54,0,2748,Expense,Personal,Education,DR
2021-04-01,Monthly Income,0,6000,8748,Income,Income,Wages,CR
2021-04-02,Interest Payment from Commonwealth Bank ,636,0,8112,Income,Income,Investments,DR
2021-04-03,Beachside Caravan Park ,691,0,7421,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2021-04-04,VicRoads ,215,0,7206,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-04-04,Caltex Woolworths ,610,0,6596,Expense,Transport,Fuel,DR
2021-04-04,Stan ,80,0,6516,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-04-05,Pizza Hut ,433,0,6083,Expense,Leisure & Lifestyle,Takeaway,DR
2021-04-05,Caltex ,296,0,5787,Expense,Transport,Fuel,DR
2021-04-06,Foxtel ,253,0,5534,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-04-06,Massage Therapy Center ,224,0,5310,Expense,Personal,Health & Medical,DR
2021-04-06,The Coffee Club ,409,0,4901,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2021-04-06,The Espy ,26,0,4875,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-04-07,Chemist Warehouse ,376,0,4499,Expense,Personal,Health & Medical,DR
2021-04-08,Sydney Water ,218,0,4281,Expense,Household,Utilities,DR
2021-04-08,Le Creuset ,337,0,3944,Expense,Household,"Furniture, Electronics & Homewares",DR
2021-04-09,AustralianSuper Pension ,74,0,3870,Income,Income,Other Income,DR
2021-04-10,Chemist Warehouse ,143,0,3727,Expense,Personal,Health & Medical,DR
2021-04-10,TerryWhite Chemmart ,253,0,3474,Expense,Personal,Health & Medical,DR
2021-04-10,Dymocks ,46,0,3428,Expense,Leisure & Lifestyle,Hobbies,DR
2021-04-10,Apple Store ,86,0,3342,Expense,Leisure & Lifestyle,Electronics,DR
2021-04-10,Eau De Vie ,286,0,3056,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-04-11,Health Food Store ,88,0,2968,Expense,Personal,Fitness & Wellbeing,DR
2021-04-11, Commonwealth Bank ,204,0,2764,Expense,Household,Rent & Mortgage,DR
2021-04-12,NRMA Roadside Assistance ,190,0,2574,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-04-12,Salary Deposit from Woolworths Group ,25,0,2549,Income,Income,Wages,DR
2021-04-12,Ballet Schools ,20,0,2529,Expense,Personal,Fitness & Wellbeing,DR
2021-04-13,G8 Education ,162,0,2367,Expense,Personal,Children & Family,DR
2021-04-13,Adairs ,171,0,2196,Expense,Household,"Furniture, Electronics & Homewares",DR
2021-04-14,Eau De Vie ,163,0,2033,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-04-14,BrewDog ,47,0,1986,Expense,Leisure & Lifestyle,Alcohol,DR
2021-04-16,F45 Training ,131,0,1855,Expense,Personal,Fitness & Wellbeing,DR
2021-04-16,Ultra Tune ,81,0,1774,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-04-17,Apple Music ,114,0,1660,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
